jefe_hogar,genero,edad,estudiante,estado_civli,telefono_propio,smart_phone,desde_cuando_smart,mas_un_SIM,tipo_contrato,n_recarga_mensual,gasto_mensual_tel,empresa,porque_empresa,piensa_cambiarse,investigo_competencia,es_facil_cambiarse,paga_mas_esperado,nse,pobreza,empleo,ingreso_mensual,dist
1.0,1.0,49.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,22.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1000.0,50101
2.0,2.0,49.0,2.0,1.0,1.0,1.0,1.0,1.0,Pospago,0.0,29.9,2.0,24.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,600.0,50101
2.0,2.0,23.0,2.0,6.0,1.0,1.0,2.0,1.0,Pospago,0.0,90.0,4.0,21.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,800.0,50101
1.0,2.0,35.0,2.0,6.0,1.0,2.0,2.0,2.0,Prepago,2.0,5.0,4.0,24.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,400.0,50101
1.0,2.0,42.0,2.0,5.0,1.0,1.0,2.0,1.0,Pospago,0.0,60.0,4.0,24.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1200.0,50101
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,50101
1.0,2.0,41.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,60.0,1.0,21.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,1500.0,50101
2.0,2.0,17.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,4.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,50101
1.0,2.0,50.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,1.0,0.0,4.0,22.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,800.0,50101
1.0,2.0,41.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,4.0,21.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2000.0,50101
1.0,2.0,26.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,4.0,24.0,2.0,6.0,1.0,2.0,5.0,1.0,1.0,458.3333333333333,50104
1.0,2.0,25.0,2.0,5.0,1.0,1.0,2.0,2.0,Pospago,0.0,27.0,1.0,22.0,2.0,3.0,4.0,1.0,5.0,3.0,1.0,1143.75,50104
1.0,1.0,25.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,65.0,1.0,22.0,1.0,5.0,4.0,2.0,3.0,3.0,1.0,608.3333333333334,50104
1.0,1.0,21.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,27.0,1.0,22.0,1.0,5.0,5.0,2.0,3.0,3.0,1.0,463.3333333333333,50104
1.0,2.0,56.0,2.0,5.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,492.5,50104
2.0,2.0,35.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,25.0,1.0,24.0,1.0,5.0,5.0,2.0,5.0,3.0,1.0,775.4166666666666,50104
1.0,2.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,19.9,1.0,25.0,1.0,5.0,5.0,2.0,3.0,3.0,1.0,929.1666666666666,50104
1.0,1.0,61.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,50.0,2.0,22.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0,1200.0,50104
2.0,2.0,57.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,29.0,4.0,24.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,400.0,50104
1.0,2.0,49.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,80.0,2.0,24.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,400.0,50104
1.0,1.0,56.0,1.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,23.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2600.0,50104
2.0,2.0,56.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,20.0,1.0,25.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2600.0,50104
2.0,2.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,15.0,2.0,25.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,50104
1.0,2.0,39.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,2.0,24.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2500.0,50104
2.0,1.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,2.0,24.0,2.0,3.0,6.0,2.0,3.0,3.0,1.0,2800.0,50104
2.0,2.0,35.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,2.0,23.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,254.0,50104
1.0,1.0,65.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,2.0,10.0,2.0,21.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,2000.0,50104
2.0,2.0,15.0,1.0,6.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,50104
1.0,1.0,42.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.0,2.0,23.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,2500.0,50104
2.0,2.0,41.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,23.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1800.0,50104
1.0,1.0,45.0,1.0,6.0,1.0,1.0,1.0,1.0,Pospago,0.0,43.0,1.0,24.0,1.0,3.0,5.0,2.0,3.0,3.0,1.0,2500.0,50104
1.0,2.0,40.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,4170.833333333333,50104
1.0,1.0,50.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,59.9,1.0,25.0,1.0,5.0,7.0,2.0,4.0,3.0,1.0,6512.5,50104
2.0,2.0,47.0,1.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,49.9,1.0,25.0,1.0,2.0,5.0,2.0,4.0,3.0,2.0,0.0,50104
2.0,1.0,23.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,1.0,0.0,1.0,25.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,0.0,50104
1.0,2.0,45.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,3.0,23.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,0.0,50104
1.0,1.0,30.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,10.0,3.0,23.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1500.0,50104
2.0,2.0,25.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,3.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,600.0,50104
1.0,1.0,30.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,2.0,20.0,1.0,23.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,1500.0,50104
2.0,2.0,30.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,10.0,4.0,22.0,2.0,2.0,6.0,2.0,4.0,3.0,2.0,0.0,50104
1.0,2.0,50.0,2.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,29.9,2.0,22.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,1000.0,50104
2.0,2.0,26.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,3.0,24.0,2.0,1.0,5.0,2.0,5.0,3.0,1.0,912.5,50104
2.0,2.0,20.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,5.0,2.0,24.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,0.0,50104
2.0,1.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,3.0,23.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,0.0,50104
2.0,1.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,3.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,50104
1.0,2.0,28.0,2.0,6.0,1.0,1.0,2.0,1.0,Pospago,0.0,52.0,1.0,23.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,800.0,50104
1.0,1.0,37.0,2.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,2.0,22.0,2.0,6.0,6.0,2.0,5.0,3.0,1.0,868.3333333333334,50104
2.0,2.0,75.0,2.0,3.0,1.0,2.0,2.0,2.0,Pospago,0.0,19.9,2.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,58.333333333333336,50104
1.0,1.0,38.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,55.0,1.0,23.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1302.5,50104
2.0,2.0,36.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,2.0,22.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,347.3333333333333,50104
2.0,2.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,1.0,23.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,50104
1.0,2.0,60.0,2.0,5.0,1.0,2.0,2.0,2.0,Prepago,2.0,5.0,4.0,24.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,514.5833333333334,50104
2.0,1.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,0.0,50104
1.0,2.0,25.0,2.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,4.0,22.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,2200.0,50104
2.0,1.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,1.0,10.0,3.0,22.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,0.0,50104
1.0,1.0,36.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,1.0,23.0,2.0,5.0,1.0,2.0,5.0,3.0,1.0,1666.0,50104
2.0,2.0,37.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,40.0,1.0,23.0,2.0,5.0,1.0,2.0,5.0,3.0,1.0,1245.8333333333333,50104
2.0,1.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,50104
1.0,1.0,50.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,40.0,3.0,23.0,2.0,6.0,6.0,2.0,4.0,3.0,1.0,2200.0,50104
2.0,2.0,47.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,3.0,23.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,492.5,50104
2.0,1.0,23.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,15.0,3.0,23.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1550.0,50104
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,3.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,912.5,50104
2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,4.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,50104
1.0,1.0,33.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,1.0,22.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,2000.0,50110
2.0,1.0,26.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,50110
1.0,1.0,60.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,1.0,24.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2000.0,50110
2.0,2.0,50.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,1.0,24.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0,1500.0,50110
2.0,2.0,35.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,1.0,23.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2000.0,50110
2.0,1.0,21.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,75.0,3.0,21.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,50110
1.0,1.0,39.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,24.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2000.0,50110
2.0,2.0,39.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,23.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1500.0,50110
2.0,2.0,21.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,21.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,50110
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,29.9,1.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,50110
1.0,2.0,48.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,36.0,1.0,25.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,50110
2.0,1.0,53.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,36.0,1.0,24.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2500.0,50110
2.0,2.0,24.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,1.0,21.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1500.0,50110
2.0,1.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,6.0,0.0,1.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,50110
1.0,2.0,34.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,1.0,23.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2100.0,50110
2.0,1.0,36.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,2.0,23.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2000.0,50110
1.0,2.0,33.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,2.0,21.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2500.0,50110
1.0,1.0,39.0,2.0,6.0,1.0,1.0,2.0,1.0,Prepago,4.0,30.0,4.0,22.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,5525.0,50110
1.0,2.0,39.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,40.0,4.0,23.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,2500.0,50110
2.0,1.0,44.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,20.0,1.0,24.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,1200.0,50110
2.0,1.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,4.0,21.0,2.0,4.0,5.0,2.0,4.0,3.0,2.0,0.0,50110
2.0,1.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,50110
1.0,1.0,21.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,4.0,23.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,300.0,50110
2.0,1.0,17.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,15.0,4.0,23.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,200.0,50110
2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,4.0,23.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,0.0,50110
1.0,2.0,32.0,2.0,6.0,1.0,1.0,1.0,1.0,Control,1.0,49.9,1.0,23.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,29.166666666666668,50110
1.0,2.0,52.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,2.0,23.0,2.0,5.0,3.0,2.0,4.0,2.0,1.0,200.0,50110
2.0,2.0,23.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,4.0,22.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,700.0,50110
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,4.0,22.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,50110
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,0.0,50110
1.0,2.0,43.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,2.0,4.0,2.0,5.0,2.0,1.0,801.25,50110
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,3.0,21.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,0.0,50110
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,1.0,0.0,2.0,23.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,0.0,50110
1.0,1.0,57.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,4.0,20.0,2.0,24.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1529.1666666666667,50110
2.0,2.0,23.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,15.0,2.0,22.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,50110
2.0,2.0,21.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,2.0,23.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,0.0,50110
2.0,1.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,0.0,50110
1.0,1.0,65.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,60.0,2.0,23.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,2041.6666666666667,50110
2.0,1.0,25.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,5.0,30.0,4.0,22.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,1500.0,50110
2.0,2.0,23.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,4.0,21.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,500.0,50110
2.0,2.0,23.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,4.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,50110
1.0,2.0,43.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,3.0,24.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,50110
2.0,2.0,21.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,3.0,23.0,2.0,3.0,5.0,2.0,3.0,3.0,2.0,0.0,50110
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,3.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,50110
1.0,1.0,45.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,4.0,22.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,912.5,50110
1.0,1.0,18.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,60.0,2.0,22.0,1.0,5.0,7.0,2.0,3.0,3.0,1.0,1800.0,50110
1.0,1.0,48.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,4.0,21.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,2000.0,50110
2.0,2.0,42.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,4.0,22.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2200.0,50110
2.0,1.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,4.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,50110
1.0,1.0,56.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,3.0,23.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,166.66666666666666,50110
2.0,2.0,56.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,600.0,50110
2.0,2.0,26.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,50110
1.0,1.0,47.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,1.0,22.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,50110
2.0,1.0,21.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,22.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,50110
2.0,2.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,50110
1.0,1.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,23.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1200.0,50110
1.0,2.0,49.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,5.0,30.0,1.0,24.0,1.0,1.0,5.0,2.0,5.0,2.0,1.0,492.5,50110
2.0,1.0,28.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,5.0,20.0,2.0,22.0,2.0,5.0,5.0,2.0,5.0,2.0,1.0,1520.8333333333333,50110
1.0,1.0,48.0,2.0,1.0,1.0,2.0,2.0,1.0,Prepago,2.0,10.0,1.0,24.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,818.75,50110
2.0,2.0,32.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,36.0,2.0,22.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,608.3333333333334,50110
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,3.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,0.0,50110
2.0,2.0,23.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,2.0,15.0,1.0,23.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,456.25,50110
1.0,1.0,41.0,2.0,2.0,1.0,1.0,1.0,1.0,Pospago,0.0,40.0,1.0,22.0,2.0,4.0,5.0,2.0,4.0,3.0,1.0,3108.333333333333,50110
2.0,2.0,36.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,40.0,1.0,22.0,2.0,5.0,5.0,2.0,4.0,3.0,1.0,1216.6666666666667,50110
2.0,1.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,50110
1.0,1.0,75.0,2.0,1.0,1.0,1.0,2.0,1.0,Pospago,0.0,30.0,4.0,23.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,58.333333333333336,50110
2.0,2.0,75.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,2.0,5.0,4.0,24.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,0.0,50110
2.0,1.0,40.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,4.0,21.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,304.1666666666667,50110
1.0,1.0,42.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,63.0,1.0,23.0,2.0,5.0,5.0,2.0,4.0,3.0,1.0,2500.0,50110
2.0,2.0,43.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,45.0,1.0,23.0,2.0,4.0,5.0,1.0,4.0,3.0,1.0,760.4166666666666,50110
2.0,2.0,21.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,50.0,1.0,24.0,2.0,4.0,5.0,2.0,4.0,3.0,1.0,1800.0,50110
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,50110
1.0,1.0,58.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,1275.0,50110
2.0,2.0,51.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,1.0,23.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,858.3333333333334,50110
1.0,2.0,45.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,2.0,15.0,2.0,23.0,2.0,5.0,3.0,2.0,5.0,1.0,1.0,500.0,50115
2.0,2.0,17.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,1.0,1000.0,50115
2.0,2.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,1.0,0.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,0.0,50115
1.0,1.0,35.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,40.0,1.0,23.0,2.0,4.0,6.0,2.0,4.0,3.0,1.0,1529.1666666666667,50115
2.0,1.0,32.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,40.0,1.0,21.0,2.0,4.0,5.0,2.0,4.0,3.0,1.0,1266.6666666666667,50115
2.0,1.0,30.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,40.0,1.0,21.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,41.66666666666666,50115
1.0,1.0,49.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,45.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1302.5,50115
2.0,1.0,21.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,5.0,2.0,23.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1500.0,50115
2.0,1.0,16.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,5.0,4.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,50115
1.0,2.0,43.0,2.0,6.0,1.0,1.0,1.0,1.0,Control,1.0,30.0,1.0,22.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,918.3333333333334,50115
2.0,2.0,23.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,4.0,22.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,829.1666666666666,50115
2.0,2.0,22.0,2.0,6.0,1.0,1.0,1.0,1.0,Prepago,3.0,10.0,4.0,22.0,2.0,2.0,5.0,2.0,4.0,3.0,1.0,800.0,50115
